5 0.389628 -0.093316
5.08639 0.403341 -0.0388459
5.17428 0.411872 -0.0329195
5.26369 0.407799 -0.0260269
5.35463 0.411249 -0.0317862
5.44716 0.413711 -0.0391323
5.54128 0.416541 -0.0259577
5.63702 0.413925 -0.0321018
5.73442 0.415445 -0.0325487
5.83351 0.417722 -0.0364819
5.9343 0.41493 -0.0389121
6.03684 0.413571 -0.0337629
6.14115 0.412527 -0.0370326
6.24726 0.414452 -0.0387107
6.3552 0.415852 -0.0484475
6.46501 0.409562 -0.0415442
6.57672 0.417289 -0.0400699
6.69036 0.412931 -0.0357828
6.80596 0.417645 -0.0328943
6.92356 0.415525 -0.0396608
7.04319 0.413313 -0.0531017
7.16489 0.416228 -0.0410286
7.28869 0.408993 -0.0495928
7.41462 0.415794 -0.0450709
7.54274 0.415818 -0.0390332
7.67307 0.416261 -0.0392171
7.80565 0.415258 -0.0510766
7.94052 0.413708 -0.0308584
8.07772 0.419093 -0.0369848
8.2173 0.41079 -0.0579348
8.35928 0.422001 -0.0475492
8.50372 0.413478 -0.0450374
8.65065 0.41392 -0.0559266
8.80012 0.413657 -0.0482551
8.95218 0.431335 -0.0651236
9.10686 0.402038 -0.0126808
9.26422 0.400032 -0.0225259
9.42429 0.40735 -0.0124165
9.58713 0.44188 -0.0135842
9.75278 0.384396 0.0301679
9.9213 0.421736 -0.0657092
10.0927 0.3988 -0.0471616
10.2671 0.415157 -0.0881256
10.4445 0.424111 -0.0613937
10.625 0.42054 -0.0528477
10.8086 0.399658 -0.0199915
10.9953 0.417933 -0.0935842
11.1853 0.405027 -0.00591738
11.3786 0.397116 -0.0161186
11.5752 0.430795 -0.0875418
11.7752 0.405855 -0.0861428
11.9787 0.384805 0.0177746
12.1856 0.376977 -0.177845
12.3962 0.404066 -0.114922
12.6104 0.426333 -0.040904
12.8283 0.411784 -0.133465
13.0499 0.402808 -0.125468
13.2754 0.420674 -0.0895622
13.5048 0.416785 -0.0600159
13.7381 0.416774 -0.064553
13.9755 0.41782 -0.105936
14.217 0.40987 -0.0652688
14.4626 0.4341 -0.0864762
14.7125 0.421616 -0.0791814
14.9668 0.413947 -0.111896
15.2254 0.411459 -0.0903154
15.4884 0.412736 -0.0871451
15.7561 0.403333 -0.0962033
16.0283 0.414943 -0.0739809
16.3053 0.419657 -0.0847732
16.587 0.41924 -0.0763183
16.8736 0.41583 -0.0511841
17.1651 0.411761 -0.0840453
17.4617 0.418746 -0.0963488
17.7634 0.411542 -0.0725791
18.0704 0.413899 -0.0924987
18.3826 0.429346 -0.0965729
18.7002 0.39507 -0.013822
19.0234 0.375796 -0.0823949
19.3521 0.449254 -0.0533388
19.6864 0.416445 -0.130329
20.0266 0.456087 -0.0384689
20.3726 0.383382 -0.08227
20.7246 0.382544 -0.129727
21.0827 0.393975 -0.23903
21.447 0.396791 -0.121105
21.8176 0.469859 -0.144752
22.1946 0.4259 -0.145199
22.5781 0.40066 -0.15843
22.9682 0.433695 -0.119112
23.365 0.452819 -0.119672
23.7688 0.433807 -0.147937
24.1795 0.393565 -0.0924656
24.5973 0.40129 -0.121053
25.0223 0.429061 -0.151651
25.4546 0.451234 -0.174369
25.8944 0.422311 -0.102678
26.3419 0.427542 -0.180082
26.797 0.413958 -0.156963
27.26 0.41505 -0.135682
27.7311 0.420445 -0.166755
28.2102 0.407799 -0.149551
28.6976 0.410608 -0.175013
29.1935 0.412004 -0.16476
29.6979 0.434567 -0.125674
30.2111 0.430801 -0.179918
30.7331 0.437358 -0.169564
31.2641 0.429323 -0.173695
31.8043 0.422595 -0.155145
32.3539 0.432557 -0.173286
32.9129 0.433052 -0.199859
33.4816 0.427387 -0.164406
34.0601 0.425623 -0.220923
