# bode_plot v2 2026-07-22 12:23:25
# element=1 inject=replace output=raw amplitude=0.2 amplitude2=0.1
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=3788 fs_measured=3788.25
# fit K(<=30Hz)=0.9146 +/- 0.0026  tau_meas_ms=1.2706  loop_frames=5.814 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=2.25  mag_flat_rms=0.064
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant, coarse bias 2.0/2.0 (beam realigned, matches steering_tuned.json operating point), 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Re-bode at the new bias to refresh Kx/tau for the loop retune. K uses <=30 Hz; tau (delay) uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
5 0.912768 -0.0323114 0.000984843 0.000880717 0.999998 0.918867 -0.0345221
5.09 0.914993 -0.0311494 0.000861361 0.00146675 0.999994 0.918275 -0.0325194
5.09 0.912605 -0.0316139 0.001253 0.000849313 0.999998 0.915759 -0.0327084
6.59 0.914431 -0.0393666 0.00272697 0.0027956 0.999977 0.922973 -0.0445166
6.59968 0.916296 -0.0400579 0.00982383 0.0073905 0.99983 0.917469 -0.0383552
7.07393 0.916121 -0.0449773 0.00274946 0.00515891 0.99992 0.914657 -0.0449472
7.58226 0.914167 -0.0461136 0.00365687 0.00411797 0.999948 0.920291 -0.0516504
8.12713 0.913527 -0.0515919 0.0042946 0.00666971 0.999867 0.919959 -0.053156
8.32 0.922977 -0.0453604 0.0108158 0.0078592 0.999819 0.924548 -0.0418725
9.82 0.915902 -0.0523175 0.0211728 0.0147662 0.999392 0.922622 -0.0296518
10.0081 0.906068 -0.0457089 0.00656749 0.00859027 0.999777 0.896858 -0.0796748
10.7273 0.914049 -0.0662168 0.0136464 0.00900447 0.999756 0.874794 -0.0477513
11.31 0.915286 -0.0525066 0.00401422 0.011572 0.999601 0.928274 -0.0932346
12.42 0.911267 -0.0369592 0.0189297 0.00876612 0.99977 0.916926 -0.160179
13.92 0.92553 -0.0775697 0.00531654 0.00734761 0.999838 0.904697 -0.0624263
14.1593 0.916946 -0.0735478 0.00602492 0.00847886 0.999786 0.932666 -0.0874236
15.75 0.924494 -0.0929792 0.00603147 0.0131005 0.999483 0.919102 -0.102548
16.2674 0.923924 -0.0932913 0.00393885 0.00890193 0.999763 0.924909 -0.0945986
16.74 0.925718 -0.0995341 0.0040786 0.00546322 0.999911 0.935535 -0.0952999
18.67 0.918909 -0.112288 0.0125765 0.0191695 0.998916 0.927922 -0.118712
20.17 0.943176 -0.110191 0.0297154 0.0352122 0.99641 0.940452 -0.166957
22.01 0.958524 -0.110894 0.0318578 0.03916 0.995432 0.931815 -0.21842
23.0149 0.946498 -0.140425 0.0247661 0.0426071 0.994823 1.03292 -0.101825
24.6688 0.932192 -0.13157 0.012778 0.0127251 0.999531 0.925405 -0.12829
26.4415 0.94072 -0.149471 0.0103708 0.0102371 0.999683 0.943952 -0.164199
28.3416 0.940624 -0.163854 0.00982094 0.00972334 0.999711 0.938755 -0.163052
30.38 0.944199 -0.17634 0.00466821 0.00449188 0.99994 0.953133 -0.180647
32.5612 0.947682 -0.179152 0.00663534 0.00551196 0.99991 0.952602 -0.197088
34.78 0.95088 -0.202781 0.00666834 0.0046776 0.999938 0.953823 -0.213102
37.409 0.955444 -0.227382 0.00394063 0.00857821 0.999779 0.964149 -0.235606
40.0973 0.963065 -0.239588 0.00344918 0.00404574 0.999951 0.965506 -0.258035
42.9787 0.965394 -0.266583 0.00828552 0.00860878 0.999778 0.96815 -0.265034
46.0671 0.969364 -0.291416 0.00469773 0.00555365 0.999906 0.974085 -0.289429
49.3775 0.976842 -0.318699 0.00398872 0.0097114 0.999715 0.989739 -0.317608
52.9258 0.986665 -0.344262 0.00862751 0.0109567 0.999649 0.981732 -0.328871
56.729 0.993038 -0.379201 0.0233399 0.0317361 0.997021 0.983213 -0.382633
60.8056 1.00868 -0.404709 0.022757 0.0226555 0.99855 0.972144 -0.406788
65.1751 0.998 -0.436997 0.00492161 0.0131023 0.999492 0.992527 -0.44828
69.8586 1.00212 -0.472332 0.00507813 0.00951701 0.999734 0.998117 -0.479459
74.8787 1.00535 -0.505634 0.00272851 0.00674491 0.999864 1.0013 -0.500239
80.2595 0.995454 -0.567614 0.0104959 0.0059531 0.999888 1.02675 -0.546067
86.0269 1.02509 -0.628307 0.00945423 0.00964371 0.999722 1.01642 -0.620637
92.2088 1.01611 -0.664079 0.00834799 0.00346735 0.999963 1.01071 -0.645832
98.835 1.0246 -0.714971 0.00315602 0.00624597 0.999884 1.02157 -0.703917
105.937 1.01113 -0.788251 0.0117904 0.011078 0.999647 1.0112 -0.774479
113.55 1.05054 -0.834587 0.00615701 0.00726055 0.99985 1.07896 -0.842488
121.71 1.03413 -0.931587 0.00963375 0.0138613 0.999436 1.03057 -0.94264
130.456 1.04144 -1.01651 0.00547741 0.00616482 0.999904 1.03871 -0.996317
139.83 1.00734 -1.11588 0.00702078 0.013451 0.99944 1.01198 -1.07173
149.879 1.00357 -1.19211 0.00557514 0.00243792 0.999982 0.996497 -1.17126
160.649 1.00854 -1.27983 0.00208538 0.00438944 0.999952 1.00618 -1.27067
172.193 0.974472 -1.36331 0.00565456 0.00202421 0.999975 0.951796 -1.36697
184.567 0.973593 -1.43092 0.00206267 0.00319081 0.999977 0.975694 -1.41978
197.83 0.961282 -1.58198 0.0229548 0.0217904 0.99879 0.989215 -1.53902
212.046 0.95761 -1.6974 0.00511992 0.00490348 0.999942 0.953198 -1.65025
227.284 0.970874 -1.7994 0.00254251 0.00420764 0.99997 0.98364 -1.75285
243.617 0.929387 -1.98172 0.0327215 0.0215848 0.998791 0.971618 -1.92336
261.123 0.927759 -2.11135 0.00141236 0.00490198 0.999931 0.94272 -2.06573
279.887 0.911445 -2.24906 0.00436015 0.00717208 0.999836 0.929947 -2.23905
300 0.883953 -2.42039 0.00358776 0.0055578 0.999957 0.90694 -2.37022
