# fs_open=2309.83 fs_closed=2309.85 nfft=4096 open_s=500 closed_s=500 labels=y,x
# start=2026-07-13 12:29:54
# pixel_scale=31.5
# stat 0 -0.138828 0.012012 8.43521e-08 0.00718281
# stat 1 0.213451 0.0235569 -1.14474e-07 0.0159428
# config camera ASI290MM 64x64, ROI start (920,488), ~2310 Hz loop
# config pid: integrator-only (p=py=d=0), i=600 iy=1300, units=minmax
# config lines x=[
# config 				22.08,57.3] gain=[60,20] phase=[56,3]
# config linesy=[30.8] gainy=[60] phasey=[60], line_delay=0.002
# config kalman: order=60 horizon=5 mu=0.03 gain=1.0
# config 				 gainy=0 ramp=10
# config piplate: fine ch0(+2)/ch1(-2), coarse parked, baud 460800, start_delay: 100.00, open_time: 500.0, settle_time: 100.0, closed_time: 500.0
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
31.58 1.4383e-07 1.67855e-08 -9.32917 8.3308e-07 1.34477e-06 2.07962
32.1439 1.12517e-07 2.27676e-08 -6.93901 8.08575e-07 1.266e-06 1.94713
32.7079 8.36176e-08 1.89703e-08 -6.44223 8.21917e-07 1.17166e-06 1.53974
33.2718 7.67391e-08 1.84431e-08 -6.19184 8.47452e-07 1.2103e-06 1.54779
33.8357 6.95509e-08 2.22952e-08 -4.94091 7.97131e-07 1.45631e-06 2.61724
34.3996 8.26103e-08 2.59472e-08 -5.02944 8.96913e-07 1.85422e-06 3.15411
34.9636 9.03534e-08 2.74365e-08 -5.17615 9.44456e-07 1.81968e-06 2.84814
35.5275 9.94722e-08 3.6671e-08 -4.33379 1.01124e-06 2.19231e-06 3.3605
36.0914 1.12906e-07 4.31709e-08 -4.17527 1.16509e-06 2.7465e-06 3.72418
36.6554 1.32415e-07 4.68788e-08 -4.50962 1.36008e-06 3.10007e-06 3.57809
37.2193 8.61261e-08 3.36475e-08 -4.08182 9.00716e-07 2.29765e-06 4.06696
37.7832 7.99464e-08 3.04283e-08 -4.19522 8.67237e-07 2.12767e-06 3.89765
38.3471 1.37016e-07 5.7796e-08 -3.74874 1.2065e-06 3.15587e-06 4.17591
38.9111 1.60433e-07 6.59037e-08 -3.86384 1.20844e-06 3.20423e-06 4.23498
39.475 1.15549e-07 4.72694e-08 -3.88186 8.32808e-07 2.32593e-06 4.46051
40.0389 1.63585e-07 7.09449e-08 -3.62821 1.14986e-06 2.97425e-06 4.12732
40.6029 2.78893e-07 1.31375e-07 -3.26925 1.75297e-06 5.11887e-06 4.65399
41.1668 2.75823e-07 1.43269e-07 -2.84478 1.47834e-06 4.54168e-06 4.87442
