5 0.336317 0.0395362
5.55346 0.299713 -0.0227979
6.16818 0.289039 -0.0679184
6.85095 0.288513 -0.0725826
7.6093 0.288643 -0.0328569
8.45158 0.289697 -0.0607852
9.38711 0.321729 -0.143256
10.4262 0.278443 -0.0576053
11.5803 0.293625 0.00188263
12.8621 0.292681 -0.0526927
14.2859 0.286348 -0.0990419
15.8672 0.297069 -0.0900968
17.6236 0.302984 -0.102853
19.5743 0.314254 -0.135266
21.7411 0.304192 -0.249837
24.1476 0.288012 -0.119427
26.8206 0.298517 -0.263862
29.7894 0.276754 -0.18857
33.0868 0.293711 -0.279805
36.7493 0.307659 -0.274261
40.8171 0.313153 -0.304898
45.3353 0.310197 -0.342587
50.3535 0.309318 -0.37711
55.9272 0.320577 -0.325678
62.1179 0.300315 -0.50674
68.9939 0.315608 -0.583775
76.6309 0.321316 -0.606479
85.1134 0.31308 -0.695497
94.5347 0.316831 -0.789666
104.999 0.321641 -0.833035
116.622 0.327719 -0.923449
129.531 0.319801 -1.08848
143.869 0.317188 -1.2077
159.794 0.311045 -1.4191
177.482 0.316937 -1.55536
197.127 0.323743 -1.72763
218.948 0.313036 -1.951
243.183 0.29218 -2.13638
270.102 0.281763 -2.38141
300 0.301015 -2.60752
