5 0.411311 -0.0238305
5.21112 0.411689 -0.0350385
5.43116 0.412271 -0.0413403
5.66048 0.411775 -0.0378729
5.89949 0.41321 -0.0338047
6.14859 0.410988 -0.0414977
6.40821 0.412336 -0.0468238
6.67879 0.41034 -0.0425095
6.9608 0.412318 -0.0451845
7.25471 0.413023 -0.0478952
7.56103 0.413419 -0.0515993
7.88029 0.410625 -0.0505712
8.21303 0.413262 -0.0508175
8.55982 0.41186 -0.0457488
8.92125 0.413263 -0.0501717
9.29794 0.409109 -0.0425989
9.69054 0.398087 -0.0861099
10.0997 0.411061 -0.0521134
10.5262 0.421888 -0.0599911
10.9706 0.414939 -0.0709169
11.4338 0.41672 -0.055393
11.9166 0.419907 -0.0545664
12.4198 0.408639 -0.097125
12.9442 0.419818 -0.0959473
13.4908 0.411865 -0.0984985
14.0604 0.415848 -0.0908818
14.6541 0.415027 -0.0921625
15.2729 0.426177 -0.0941815
15.9177 0.421603 -0.114014
16.5899 0.417647 -0.105708
17.2903 0.419622 -0.112637
18.0204 0.421432 -0.116551
18.7813 0.418331 -0.134753
19.5743 0.416923 -0.126645
20.4008 0.417136 -0.140914
21.2623 0.373765 -0.211459
22.16 0.42519 -0.151707
23.0957 0.416699 -0.177521
24.0709 0.427834 -0.163341
25.0873 0.426117 -0.180261
26.1466 0.422394 -0.193998
27.2506 0.423898 -0.17155
28.4012 0.426936 -0.182065
29.6005 0.426577 -0.204952
30.8503 0.428607 -0.205274
32.1529 0.424064 -0.215368
33.5106 0.42784 -0.218022
34.9255 0.433599 -0.242784
36.4002 0.423418 -0.258667
37.9372 0.432728 -0.263979
39.539 0.436623 -0.296931
41.2085 0.434493 -0.287611
42.9485 0.434052 -0.310382
44.762 0.4341 -0.316423
46.652 0.443441 -0.345968
48.6219 0.440151 -0.343831
50.6749 0.444425 -0.371598
52.8146 0.445879 -0.384045
55.0447 0.445214 -0.402511
57.3689 0.460607 -0.462803
59.7912 0.444844 -0.443493
62.3159 0.450268 -0.469915
64.9471 0.449186 -0.491956
67.6894 0.452297 -0.521658
70.5475 0.451995 -0.54647
73.5264 0.451034 -0.579588
76.6309 0.45386 -0.603045
79.8666 0.464492 -0.635084
83.2389 0.456571 -0.640938
86.7536 0.462455 -0.725071
90.4167 0.463971 -0.741355
94.2345 0.457731 -0.76703
98.2134 0.454709 -0.821599
102.36 0.460372 -0.841424
106.682 0.462213 -0.875199
111.187 0.463948 -0.949611
115.882 0.460753 -0.952367
120.775 0.459333 -1.01731
125.874 0.482505 -1.09802
131.189 0.468438 -1.14339
136.729 0.462442 -1.18004
142.502 0.483026 -1.23238
148.519 0.441936 -1.30838
154.79 0.445622 -1.37998
161.326 0.45015 -1.42377
168.138 0.445564 -1.52031
175.237 0.433674 -1.56329
182.637 0.433816 -1.57387
190.348 0.430197 -1.7448
198.386 0.434594 -1.85894
206.762 0.433396 -1.95036
215.493 0.430129 -1.91726
224.592 0.421891 -2.08517
234.075 0.418241 -2.08042
243.958 0.41715 -2.4165
254.259 0.401164 -2.53727
264.995 0.391166 -2.37124
276.184 0.38142 -2.5428
287.846 0.388166 -2.6446
300 0.373751 -2.74525
