# bode_plot v2 2026-08-07 18:23:54
# element=1 inject=replace output=raw amplitude=0.3 amplitude2=0.15
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=2380 fs_measured=2310.02
# fit K(<=30Hz)=0.5201 +/- 0.0125  tau_meas_ms=0.8092  loop_frames=2.869 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=2.60  mag_flat_rms=0.080
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, range 0-5 V on a +/-12 V supply), no coarse stage, ch0=y / ch1=x. Drive 2.5 V +/- 100 mV, i.e. 2.4..2.6 V (scale -1.0 V/unit, offset 2.5, amplitude 0.1). 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Purpose: derive BOTH Kx and tau for this transport from scratch. tau: expect SHORTER than the piplate-era 5.8 fr, since the ~0.5-1.4 ms serial write is now a ~6.4 us bit-bang. Kx: expect WELL BELOW the old 0.915 -- the fine channel is divided downstream and scale is halved (1.0 vs 2.0 V/unit), so the old value is not a prediction, only an upper bound. K uses <=30 Hz; tau uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
5 0.543574 -0.0313512 0.00870002 0.0116004 0.999599 0.511093 -0.0582373
5.09 0.525463 -0.00121862 0.0128745 0.0225707 0.998534 0.537524 -0.0240912
5.09 0.527502 -0.037321 0.0130314 0.0156932 0.999246 0.531663 0.00905702
6.59 0.547827 -0.0167632 0.0108302 0.0219202 0.998583 0.53708 0.0129002
6.59 0.536784 -0.0455709 0.00725098 0.0099927 0.999698 0.511815 -0.027991
6.83499 0.509154 -0.0610107 0.01847 0.039917 0.995347 0.555893 -0.0112865
7.27598 0.536055 -0.0792831 0.00961505 0.0279916 0.997665 0.538986 -0.00423952
7.74542 0.507513 -0.0608436 0.0157849 0.0336864 0.996748 0.57587 -0.0266234
8.24515 0.526609 -0.0658356 0.0100707 0.0237198 0.998339 0.519264 0.0213336
8.32 0.49448 -0.0883071 0.0174825 0.0282651 0.997599 0.548729 -0.029459
9.82 0.486079 -0.101315 0.0185942 0.0574405 0.990265 0.550442 0.0148511
9.94625 0.494241 -0.0444855 0.0114275 0.0518531 0.991992 0.55055 -0.0273956
10.588 0.461722 -0.0810898 0.0294582 0.0302722 0.997442 0.580323 -0.0699144
11.2711 0.497473 -0.051035 0.0175236 0.0366528 0.996272 0.598315 -0.0120026
11.31 0.517818 -0.0340601 0.01022 0.0271352 0.997734 0.567124 -0.0597618
12.42 0.472006 -0.0378298 0.0161313 0.0692405 0.986962 0.582725 0.0133556
13.92 0.51289 -0.0389589 0.00670137 0.0179287 0.999027 0.584718 -0.119776
14.25 0.493156 -0.0814324 0.0142953 0.0208934 0.998685 0.568299 -0.0462539
15.75 0.478474 -0.0666368 0.0181675 0.0268451 0.998063 0.516438 -0.0247898
16.4017 0.503788 -0.10366 0.0297654 0.0418456 0.995386 0.523337 0.0169761
16.74 0.506534 -0.00991195 0.017855 0.0291846 0.997633 0.628894 0.0112986
18.5864 0.490641 -0.0654601 0.0137666 0.0145007 0.999381 0.533129 -0.0401164
20.17 0.513856 -0.0365363 0.0112066 0.0242665 0.998223 0.626042 -0.00463518
20.51 0.560039 -0.0501712 0.0165444 0.0122934 0.999499 0.553834 -0.0412297
22.421 0.561973 -0.0828859 0.0108611 0.0256175 0.998046 0.55072 -0.0394146
23.8676 0.519593 -0.0940188 0.0168073 0.0258369 0.998018 0.604564 -0.125489
25.4075 0.527893 -0.0666155 0.0141622 0.0119086 0.999566 0.575776 -0.138347
27.0468 0.46553 -0.0672282 0.0171468 0.0233138 0.998429 0.549165 -0.0511547
28.7919 0.507796 -0.0578623 0.0189268 0.0262534 0.998169 0.576156 -0.176571
30.6495 0.515559 -0.104591 0.0166446 0.026589 0.997821 0.571569 -0.0835922
32.627 0.467125 -0.0949864 0.0111191 0.0168905 0.999101 0.61968 -0.135145
34.732 0.504652 -0.142044 0.0279338 0.0229957 0.998429 0.552904 -0.0535719
36.9729 0.549671 -0.108535 0.0208024 0.01564 0.999351 0.605966 -0.134025
39.3584 0.500525 -0.0876396 0.0223266 0.0321941 0.997101 0.592758 -0.0817625
41.8978 0.477132 -0.131528 0.0170964 0.0255764 0.998055 0.586205 -0.124466
44.601 0.488942 -0.117818 0.0111813 0.0256293 0.998026 0.622013 -0.125514
47.4786 0.491361 -0.142677 0.0317223 0.0328895 0.997309 0.589571 -0.146109
50.5419 0.465648 -0.221976 0.0178305 0.045025 0.993977 0.610691 -0.183533
53.8028 0.524215 -0.200336 0.032227 0.0191136 0.998943 0.59831 -0.228829
56.75 0.566811 -0.216226 0.0248397 0.0136815 0.999452 0.666858 -0.192693
60.9695 0.549274 -0.226531 0.0149326 0.0272699 0.997899 0.528762 -0.246593
64.9032 0.567323 -0.265888 0.0205197 0.0281577 0.997969 0.549534 -0.25773
69.0907 0.511803 -0.282846 0.0362913 0.0181458 0.999009 0.575994 -0.232493
73.5484 0.555186 -0.262527 0.0375733 0.051455 0.992674 0.56092 -0.275749
78.2937 0.569902 -0.311334 0.0189248 0.017167 0.999186 0.523577 -0.29824
84.77 0.437352 -0.379697 0.0585637 0.0264662 0.998012 0.592231 -0.363347
88.7225 0.577941 -0.407678 0.00939744 0.0220979 0.998466 0.647567 -0.336842
94.4468 0.552486 -0.386879 0.0343852 0.0213712 0.998811 0.698046 -0.353265
