# bode_plot v2 2026-07-22 12:42:06
# element=0 inject=replace output=raw amplitude=0.3 amplitude2=0.15
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=3788 fs_measured=3788.25
# fit K(<=30Hz)=0.6604 +/- 0.0012  tau_meas_ms=1.2161  loop_frames=5.607 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=2.66  mag_flat_rms=0.070
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config y/tip open-loop plant, coarse bias 2.0/2.0 (beam realigned, matches steering_tuned.json operating point), 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Re-bode at the new bias to refresh Ky/tau. Beam now centred so the 07-21 y-clipping (beam parked row 23/32) should be gone; K uses <=30 Hz, tau uses full 5-300 Hz slope.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
5 0.659422 -0.028271 0.000887668 0.0010084 0.999997 0.660849 -0.0290713
5.09 0.659896 -0.0286038 0.000505521 0.0014185 0.999994 0.660592 -0.032718
5.09 0.659957 -0.0297527 0.000587403 0.00186249 0.99999 0.659639 -0.0299309
6.59 0.659309 -0.0338882 0.000699955 0.00124324 0.999995 0.658813 -0.0384672
6.59968 0.660182 -0.0377724 0.000583375 0.00232244 0.999984 0.66214 -0.036048
7.07393 0.660004 -0.0377299 0.00108216 0.00115129 0.999996 0.659848 -0.0372315
7.58226 0.660281 -0.0406241 0.00152149 0.00175821 0.999991 0.661845 -0.0406354
8.12713 0.659247 -0.0446814 0.000754965 0.00235074 0.999983 0.666567 -0.0374352
8.71115 0.662543 -0.0506528 0.00221718 0.00525919 0.999917 0.666074 -0.0677953
8.98 0.663558 -0.0506002 0.00590582 0.00776856 0.999819 0.662533 -0.0454807
10.48 0.663246 -0.050235 0.00570439 0.0054401 0.999909 0.668008 -0.0532512
10.7273 0.664674 -0.0537906 0.0024504 0.00540973 0.999911 0.654726 -0.0570592
11.31 0.659744 -0.0555221 0.00410054 0.0032978 0.999968 0.672775 -0.0506677
12.81 0.663943 -0.0638533 0.00419755 0.00743101 0.999836 0.651578 -0.0702854
13.21 0.661802 -0.0681993 0.00462706 0.0071345 0.99985 0.656847 -0.0741024
14.1593 0.665706 -0.0720552 0.00254913 0.00796127 0.999812 0.666094 -0.0664383
15.1768 0.665032 -0.0777325 0.00139388 0.00284151 0.999976 0.662572 -0.0807454
16.2674 0.664864 -0.0784499 0.00358367 0.00560736 0.999905 0.667708 -0.0799606
16.75 0.668513 -0.0850232 0.00222756 0.00288443 0.999976 0.671198 -0.100428
18.67 0.668512 -0.0962733 0.0100774 0.0209271 0.998685 0.671314 -0.0978468
20.17 0.6736 -0.118129 0.0187831 0.0374823 0.995741 0.677771 -0.106577
22.01 0.664943 -0.109712 0.0133085 0.0348553 0.996381 0.608561 -0.171008
23.0149 0.667802 -0.11661 0.014267 0.0125776 0.999529 0.65381 -0.148635
24.6688 0.680517 -0.141459 0.0108294 0.0108751 0.999647 0.653885 -0.0999798
26.4415 0.681992 -0.145907 0.00333466 0.0143931 0.999381 0.678426 -0.16444
28.88 0.681187 -0.163017 0.00755112 0.0107987 0.999657 0.672902 -0.149319
30.38 0.683656 -0.16677 0.00668565 0.0112977 0.999618 0.689702 -0.157328
32.5612 0.68476 -0.179827 0.00497981 0.00259959 0.999974 0.686065 -0.184818
34.78 0.686543 -0.199222 0.00511183 0.00671756 0.999862 0.689257 -0.188445
37.409 0.691392 -0.212814 0.00228483 0.0076491 0.999824 0.690271 -0.209919
40.0973 0.687864 -0.228469 0.00593263 0.00880978 0.99978 0.697755 -0.230377
42.9787 0.6996 -0.254878 0.00428447 0.00762609 0.999814 0.701971 -0.260159
46.0671 0.702025 -0.271642 0.00378028 0.00363078 0.999963 0.702307 -0.265909
49.3775 0.701359 -0.304585 0.00553177 0.00824904 0.999791 0.705896 -0.296229
52.9258 0.71883 -0.335004 0.0141542 0.0196489 0.998822 0.705596 -0.355906
56.729 0.708921 -0.341963 0.0307845 0.0401754 0.995213 0.75104 -0.346467
60.8056 0.717024 -0.357418 0.0305479 0.0517485 0.992203 0.755931 -0.390863
65.1751 0.716262 -0.430135 0.00873021 0.0120577 0.99956 0.727932 -0.408927
69.8586 0.725346 -0.464538 0.00534935 0.00604137 0.999883 0.721311 -0.436146
