# bode_plot v2 2026-08-07 18:40:49
# element=1 inject=replace output=raw amplitude=0.15 amplitude2=0.075
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=2380 fs_measured=2309.95
# fit K(<=30Hz)=0.4998 +/- 0.0241  tau_meas_ms=0.8502  loop_frames=2.964 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=5.52  mag_flat_rms=0.082
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, range 0-5 V on a +/-12 V supply), no coarse stage, ch0=y / ch1=x. Drive 2.5 V +/- 100 mV, i.e. 2.4..2.6 V (scale -1.0 V/unit, offset 2.5, amplitude 0.1). 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Purpose: derive BOTH Kx and tau for this transport from scratch. tau: expect SHORTER than the piplate-era 5.8 fr, since the ~0.5-1.4 ms serial write is now a ~6.4 us bit-bang. Kx: expect WELL BELOW the old 0.915 -- the fine channel is divided downstream and scale is halved (1.0 vs 2.0 V/unit), so the old value is not a prediction, only an upper bound. K uses <=30 Hz; tau uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
5 0.518854 -0.123184 0.0287335 0.0604523 0.990718 0.453895 -0.0487398
5.09 0.515991 -0.216976 0.0203101 0.0450543 0.994013 0.406902 0.071426
5.09 0.510258 -0.11077 0.0454704 0.0543063 0.991922 0.454182 -0.0827264
6.59 0.492032 -0.28823 0.038173 0.0330096 0.996713 0.41472 -0.0248526
6.59 0.544977 -0.0800115 0.0111887 0.0499552 0.992597 0.42626 -0.17253
6.83499 0.492254 -0.15158 0.0160212 0.0295602 0.997499 0.431792 -0.0550093
7.27598 0.524429 -0.160105 0.0249567 0.0520614 0.992035 0.422125 0.165737
7.74542 0.476675 -0.161903 0.0221029 0.0393381 0.99569 0.498549 -0.0399266
8.24515 0.509421 -0.202944 0.0288461 0.0301239 0.997163 0.434915 -0.0490268
8.32 0.436521 -0.28212 0.0313051 0.0645249 0.986259 0.463765 -0.0733582
9.82 0.57351 -0.108882 0.0267952 0.0464216 0.993713 0.533407 -0.074148
9.94625 0.464263 -0.182169 0.0347062 0.0693643 0.986154 0.402953 0.0385665
10.588 0.465074 -0.186517 0.0212485 0.0179484 0.998993 0.443669 0.0617372
11.2711 0.338079 -0.171315 0.073997 0.126281 0.985872 0.419806 0.0613596
11.31 0.493986 -0.14728 0.0335347 0.0321295 0.996828 0.451007 -0.0396116
12.42 0.457252 -0.152227 0.030398 0.0611982 0.989667 0.491682 -0.0376958
13.92 0.481267 -0.202521 0.0268627 0.0418278 0.995114 0.395302 0.0117568
14.25 0.548013 -0.0976982 0.0287014 0.039602 0.994768 0.487192 0.048918
