# bode_plot v2 2026-07-31 11:14:34
# element=1 inject=replace output=raw amplitude=0.02 amplitude2=0.012
# n_freqs=8 cycles=400 (10 segments x 40 cycles) n_settle=400+2cyc
# fs_nominal=3788 fs_measured=3788.05
# fit K(<=30Hz)=4.0708 +/- 0.0233  tau_meas_ms=0.1800  loop_frames=1.682 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=0.49  mag_flat_rms=0.013
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config SMALL-AMPLITUDE Kx: x/tilt open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, +-5 V range, mirror parked at 0 V), no coarse stage, ch0=y parked / ch1=x driven, scale -1.0 V/unit, offset 0. Drive +-20 mV (pass 1) and +-8 mV (pass 2), against the +-100/+-50 mV of fsm_bodex_par.dat. 32x32 exp50 gain100 bw100, ROI 1840/680, tracked 20x20 thr5. PURPOSE: the closed loop commands ~6 mV rms / ~20 mV peak, an order of magnitude below where Kx=3.787 was fit, and the 0.1 vs 0.05 V pair already showed 4% compression (3.787 -> 3.94). If K keeps rising toward the operating point then fsp's plant model under-subtracts its own command, which is what PAR-3's phi reconstruction suggests: x disturbance 28% above the open-phase error and a closed-window bound (0.045 px) above the open-window one (0.034 px), neither of which y shows. Range is 10-30 Hz because K is the <=30 Hz plateau; tau is NOT measurable here and stays 2.717 fr from fsm_bodex_par.dat. Compare the <=30 Hz plateau of all four amplitudes.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
10 4.03681 -0.000746493 0.0318818 0.00622116 0.999824 3.96647 -0.000639926
11 4.06226 -0.00284077 0.0301158 0.00772133 0.99973 3.94182 -0.00949935
13.9 4.0348 -0.0169072 0.020936 0.00438442 0.999913 3.99121 -0.00341619
16.0133 4.0779 -0.00917294 0.0115813 0.00199016 0.999982 4.02473 -0.00778545
19.5 4.13214 0.00366664 0.101188 0.0205004 0.998157 4.05796 0.00144361
22.3 4.11007 -0.0134867 0.0583182 0.0180748 0.998564 4.19315 -0.000677891
25.6425 4.14687 -0.00874617 0.0374817 0.00698338 0.999779 4.11223 -0.0443689
30.6 4.1724 -0.0284018 0.00831482 0.00278229 0.999965 4.08298 -0.0317915
