# bode_plot v2 2026-08-07 18:15:55
# element=1 inject=replace output=raw amplitude=0.1 amplitude2=0.05
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=2380 fs_measured=2309.91
# fit K(<=30Hz)=0.5794 +/- 0.0328  tau_meas_ms=0.7907  loop_frames=2.826 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=3.37  mag_flat_rms=0.116
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, range 0-5 V on a +/-12 V supply), no coarse stage, ch0=y / ch1=x. Drive 2.5 V +/- 100 mV, i.e. 2.4..2.6 V (scale -1.0 V/unit, offset 2.5, amplitude 0.1). 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Purpose: derive BOTH Kx and tau for this transport from scratch. tau: expect SHORTER than the piplate-era 5.8 fr, since the ~0.5-1.4 ms serial write is now a ~6.4 us bit-bang. Kx: expect WELL BELOW the old 0.915 -- the fine channel is divided downstream and scale is halved (1.0 vs 2.0 V/unit), so the old value is not a prediction, only an upper bound. K uses <=30 Hz; tau uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
5 0.632518 0.0810515 0.0365956 0.0781772 0.983061 0.632755 0.0112088
5.09 0.537055 0.0885459 0.0434739 0.0728194 0.986825 0.599433 -0.0646061
5.09 0.551276 0.0498907 0.0240694 0.0501828 0.992323 0.689671 0.0204439
6.59 0.569521 -0.0107993 0.0222394 0.078608 0.982176 0.512483 -0.018921
6.59 0.536877 -0.0828098 0.0254297 0.042903 0.993937 0.577185 -0.205612
6.83499 0.547411 0.0248491 0.0470668 0.0761853 0.98634 0.636104 0.0273856
7.27598 0.485305 -0.0296094 0.0425925 0.11587 0.963095 0.496594 0.132187
7.74542 0.57279 -0.0331343 0.0419713 0.0383849 0.996607 0.705771 -0.0915081
8.24515 0.595732 -0.0890667 0.0209529 0.0383155 0.995633 0.549566 0.134414
8.32 0.601479 -0.0997119 0.0375514 0.0359363 0.996368 0.565725 -0.0907311
9.82 0.571654 0.081651 0.0598812 0.0767419 0.983445 0.476124 -0.0985509
9.94625 0.535152 0.0361668 0.0443299 0.0758287 0.981893 0.540265 -0.131289
10.588 0.5921 -0.103808 0.0414954 0.100664 0.969863 0.718202 -0.015919
11.2711 0.55503 -0.0371229 0.0241077 0.047215 0.99262 0.389109 0.109382
11.31 0.517429 -0.108464 0.0465098 0.0632513 0.988081 0.49654 -0.0418674
12.42 0.594542 -0.114209 0.0266747 0.068145 0.986936 0.572117 0.0980318
13.92 0.572648 -0.0206386 0.0390679 0.0639256 0.987964 0.640456 -0.0357777
14.25 0.570217 -0.013308 0.0225872 0.0381413 0.995545 0.529044 -0.139173
15.75 0.646025 0.00615436 0.0305488 0.0535642 0.990766 0.452326 -0.202525
16.4017 0.621725 -0.0157323 0.03702 0.0746054 0.983913 0.455324 -0.0952103
