# bode_plot v2 2026-07-22 12:16:41
# element=1 inject=replace output=raw amplitude=0.2 amplitude2=0.1
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=3788 fs_measured=3788.25
# fit K(<=30Hz)=0.9133 +/- 0.0020  tau_meas_ms=1.2725  loop_frames=5.820 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=2.01  mag_flat_rms=0.068
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant, coarse bias 2.0/2.0 (beam realigned, matches steering_tuned.json operating point), 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Re-bode at the new bias to refresh Kx/tau for the loop retune. K uses <=30 Hz; tau (delay) uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
5 0.912091 -0.0338899 0.000468007 0.00133069 0.999995 0.913901 -0.0335214
5.09 0.913771 -0.0331738 0.00115842 0.00122861 0.999996 0.916171 -0.0328738
5.09 0.912643 -0.0338708 0.00281901 0.00202239 0.999988 0.912123 -0.030988
6.59 0.914492 -0.0382096 0.00134486 0.00135978 0.999994 0.915253 -0.0401877
6.59968 0.910702 -0.0422474 0.00358823 0.00317333 0.99997 0.917687 -0.0396041
7.07393 0.912527 -0.0432997 0.00207948 0.00201223 0.999988 0.915516 -0.0451471
7.58226 0.913188 -0.0435 0.00393984 0.0026024 0.99998 0.921064 -0.0464367
8.12713 0.921188 -0.0499188 0.00368999 0.00619647 0.999886 0.915143 -0.0379774
8.32 0.913758 -0.0481863 0.00732365 0.00665259 0.999865 0.92699 -0.0578668
9.82 0.922755 -0.0659833 0.0136618 0.00886704 0.999762 0.888317 -0.0494333
10.0081 0.912651 -0.0386648 0.00876983 0.00600808 0.99989 0.914729 -0.0411597
10.7273 0.897768 -0.0463202 0.00720811 0.0074699 0.999832 0.928458 -0.0520517
11.31 0.915333 -0.060891 0.00835817 0.00918842 0.999743 0.906732 -0.0616695
12.42 0.91179 -0.0664362 0.00813329 0.0137669 0.999436 0.917892 -0.097059
