# bode_plot v2 2026-07-22 09:33:43
# element=1 inject=replace output=raw amplitude=0.2 amplitude2=0.1
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=3788 fs_measured=3788.27
# fit K(<=30Hz)=0.9643 +/- 0.0051  tau_meas_ms=1.1394  loop_frames=5.316 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=1.62  mag_flat_rms=0.050
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant, coarse bias 2.0/2.0 (beam realigned, matches steering_tuned.json operating point), 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Re-bode at the new bias to refresh Kx/tau for the loop retune. K uses <=30 Hz; tau (delay) uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
4.89 0.955806 -0.0231418 0.00355612 0.00248991 0.999981 0.81108 -0.0272125
4.89 0.964336 -0.0224628 0.00369844 0.00206968 0.999987 0.809031 -0.0231716
6.39 0.964227 -0.0281614 0.00558169 0.00480712 0.999931 0.826375 -0.0360784
6.39 0.954906 -0.0295749 0.00503026 0.00380254 0.999957 0.811027 -0.0375852
6.59968 0.963136 -0.0317803 0.00147455 0.00464941 0.999935 0.81451 -0.0364991
7.07393 0.935151 -0.026949 0.00980913 0.00775112 0.999824 0.834786 -0.00684594
7.58226 0.9494 -0.0402722 0.00771477 0.00858266 0.999783 0.815373 -0.0501113
8.12713 0.952704 -0.0348082 0.0121995 0.0212095 0.998676 0.766715 -0.0164869
8.71115 0.968532 -0.0142759 0.0146624 0.0275557 0.997677 0.810821 -0.0127681
8.84 0.949169 -0.00542321 0.013494 0.0193037 0.998853 0.800206 6.76783e-05
10.34 0.968413 -0.0417928 0.00404962 0.00798174 0.999808 0.791446 -0.0647461
10.55 0.958858 -0.0559202 0.00634408 0.0140585 0.999401 0.812197 -0.0354795
11.66 0.971059 -0.0584676 0.0114773 0.00883134 0.999765 0.86321 -0.0363731
11.66 0.963851 -0.0459139 0.0121638 0.0196467 0.99886 0.884524 -0.0346352
13.21 0.963243 -0.0976895 0.00756911 0.0174804 0.999084 0.801638 0.0264612
14.1593 0.964484 -0.0534438 0.0105137 0.0109036 0.999636 0.800135 -0.0343767
15.1768 0.971812 -0.0673472 0.00582149 0.00841474 0.999788 0.798941 -0.0656431
16.2674 0.967255 -0.0726225 0.00508137 0.0103345 0.999679 0.786563 -0.0735192
17.4364 0.989784 -0.0802143 0.0072493 0.0142347 0.999406 0.80026 -0.0743031
18.6894 0.97833 -0.0842819 0.01479 0.0157827 0.999255 0.778989 -0.0901454
20.0324 0.977861 -0.0721847 0.0200098 0.0204437 0.998721 0.881268 -0.0726347
22.18 1.0352 -0.110391 0.0156737 0.0219483 0.998561 0.784386 0.0044392
23.0149 0.987799 -0.114194 0.0259683 0.0353488 0.99613 0.846289 -0.105921
24.15 0.971436 -0.117838 0.0159181 0.0140938 0.999369 0.811021 -0.113793
26.4415 0.981979 -0.126323 0.00674174 0.0136731 0.999442 0.833385 -0.130801
28.3416 0.988786 -0.133156 0.00718708 0.00875481 0.999767 0.857236 -0.140741
30.3782 0.980551 -0.142786 0.00643285 0.00820784 0.999798 0.835695 -0.143105
32.5612 0.993905 -0.158568 0.00617807 0.00214844 0.999981 0.826789 -0.158095
34.78 0.992706 -0.176701 0.00685389 0.00611025 0.999893 0.858671 -0.17571
37.409 0.989013 -0.18633 0.00544279 0.00537687 0.999913 0.85048 -0.182275
40.0973 0.999667 -0.20717 0.00491687 0.0062473 0.999882 0.871354 -0.201975
42.9787 1.00486 -0.230465 0.00208311 0.00463163 0.999935 0.868947 -0.214837
46.0671 1.01044 -0.254033 0.0049794 0.00778225 0.999821 0.873668 -0.242576
49.3775 1.01544 -0.265789 0.00754313 0.00835255 0.999793 0.881832 -0.263962
52.9258 1.01517 -0.30047 0.00794579 0.00682576 0.999855 0.880243 -0.291234
56.729 1.0191 -0.324135 0.0217416 0.025375 0.998049 0.924063 -0.310056
60.8056 1.0299 -0.354195 0.0162155 0.0148457 0.999366 0.911435 -0.350439
65.1751 1.02708 -0.383635 0.00808146 0.00907338 0.999755 0.903955 -0.397386
69.8586 1.0286 -0.412216 0.00193038 0.00716531 0.999845 0.929262 -0.40961
74.8787 1.03446 -0.462035 0.00615428 0.00913755 0.999741 0.922797 -0.449785
80.2595 1.0432 -0.498529 0.00578644 0.0128556 0.999505 0.904438 -0.50475
86.0269 1.03582 -0.540452 0.00827805 0.00820645 0.999808 0.914197 -0.536019
92.2088 1.04337 -0.593005 0.00572342 0.0116078 0.99959 0.950567 -0.593778
98.835 1.05459 -0.636977 0.00759103 0.0121832 0.999568 0.929916 -0.600569
105.937 1.04274 -0.678978 0.00477132 0.00614547 0.999881 0.930806 -0.709258
113.55 1.07694 -0.745789 0.0120716 0.0115137 0.999617 0.963185 -0.725078
121.71 1.07728 -0.814643 0.00619613 0.00986251 0.999709 1.00032 -0.809763
130.456 1.0533 -0.901554 0.0141166 0.0135021 0.999434 0.985743 -0.879528
139.83 1.05303 -0.974418 0.00522432 0.00434943 0.99995 0.918905 -0.958948
149.879 1.02135 -1.07112 0.0152611 0.0115877 0.999616 0.923485 -1.05125
160.649 1.04181 -1.14104 0.0043009 0.00618168 0.999875 0.939387 -1.1246
172.193 0.999284 -1.21991 0.0167423 0.0198276 0.999013 0.899116 -1.20926
184.567 1.01568 -1.26448 0.0055579 0.00711814 0.999887 0.877027 -1.27136
197.83 1.02803 -1.38122 0.0039834 0.00676181 0.999873 0.871698 -1.38228
212.046 0.981321 -1.50492 0.0199417 0.0357884 0.996578 0.87777 -1.48172
227.284 1.03276 -1.57956 0.00421603 0.00404083 0.999917 0.945459 -1.57355
243.617 1.00509 -1.71847 0.00885401 0.00684011 0.999863 0.869726 -1.75284
261.123 0.961363 -1.87056 0.0398697 0.0217299 0.999193 0.871353 -1.85742
279.887 0.99013 -2.00405 0.00585695 0.00520077 0.999934 0.844574 -2.00127
300 0.96066 -2.14441 0.00976995 0.00807649 0.999883 0.837963 -2.11401
