# fs_open=3772.03 fs_closed=3782.37 nfft=4096 open_s=500 closed_s=500 labels=y,x
# start=2026-07-17 12:34:10
# pixel_scale=15.5
# stat 0 -0.0561241 0.0314878 -5.89373e-05 0.0183961
# stat 1 0.121811 0.044448 0.000134086 0.0302621
# config ATTENUATION11 FSP RETEST -- new laser alignment, camera rate, and current Bode plant gains
# config Same continuously adapting full-band FSP as the successful attenuation11 run: broad_order=512, broad_mu=.03, start_delay=2 s, ramp=10 s; no frozen-weights test mode or safety-trip tuning
# config Camera/CoM match steering_tuned.json: 32x32 ROI, exposure 50, gain 100, 20x20 tracked window, threshold 22; coarse offsets 1.95/2.02 V
# config Current Bode plots fsm_bodex_716/fsm_bodey_716 give low-frequency normalized gains Kx=.868 and Ky=.630
# config Loop delay from the bode phase fits (5-300 Hz slope + 1 hidden frame): x 1.484 ms = 5.62 fr, y 1.681 ms = 6.37 fr at 3788 Hz. PER-AXIS delays: y global 6+0.0 (validated), x override 5+0.62 (bode fit; 5x latency runs 21:22-21:26 give departure 1.06 ms / 50% 1.32 ms = 5.00 fr every run). Departure-latency 4.02 fr was 1.6-2.3 fr short and caused the 310 Hz spiral of 07-16 20:55
# config All remaining observer and modal parameters match attenuation11; output is reported at 15.5 px per normalized unit
# config refs: Kulcsar 2006 / Petit 2008 / Meimon 2010 / Correia 2010
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
60.9464 1.56347e-07 5.71238e-07 5.62727 1.88047e-07 3.40962e-06 12.5844
61.8698 1.69621e-07 5.86752e-07 5.38975 1.52091e-07 2.86304e-06 12.7472
62.7932 1.56541e-07 4.1562e-07 4.24068 1.28788e-07 3.26465e-06 14.0396
63.7166 1.32736e-07 3.71214e-07 4.46635 1.08488e-07 2.69047e-06 13.9445
64.6401 8.44097e-08 4.20452e-07 6.97324 7.98784e-08 1.31447e-06 12.1632
65.5635 5.34186e-08 3.43459e-07 8.08182 6.80741e-08 1.47597e-06 13.361
66.4869 4.29117e-08 3.90012e-07 9.58502 5.72249e-08 3.08092e-06 17.311
67.4104 3.95745e-08 6.67395e-07 12.2697 4.79171e-08 4.13563e-06 19.3605
68.3338 3.89503e-08 8.26906e-07 13.2695 4.40864e-08 2.65186e-06 17.7925
69.2572 3.27186e-08 9.37762e-07 14.573 3.70948e-08 1.70709e-06 16.6294
70.1807 2.35455e-08 9.89379e-07 16.2345 3.26095e-08 1.4183e-06 16.3842
71.1041 1.89215e-08 7.02564e-07 15.6973 3.20584e-08 1.28301e-06 16.0229
72.0275 1.97281e-08 4.1158e-07 13.1937 3.25471e-08 8.01725e-07 13.9151
72.9509 2.9872e-08 3.86649e-07 11.1205 5.23861e-08 4.00506e-07 8.83393
73.8744 5.60145e-08 3.5604e-07 8.03198 1.06187e-07 3.44487e-07 5.11102
74.7978 9.3007e-08 3.33394e-07 5.54443 1.81352e-07 3.45131e-07 2.79462
75.7212 1.63236e-07 3.32811e-07 3.09382 2.5488e-07 3.32904e-07 1.15983
76.6447 4.12249e-07 3.44241e-07 -0.782974 4.65836e-07 4.48932e-07 -0.160531
77.5681 5.24457e-07 2.55531e-07 -3.12266 8.81287e-07 5.732e-07 -1.86811
78.4915 6.30733e-07 1.91824e-07 -5.16943 1.59156e-06 8.09697e-07 -2.93501
79.4149 2.77004e-07 2.17381e-07 -1.05265 1.4336e-06 6.25795e-07 -3.59996
80.3384 2.25996e-07 4.15914e-07 2.64902 3.65784e-06 5.50228e-07 -8.22682
81.2618 1.75921e-07 5.7851e-07 5.16992 4.74151e-06 6.62398e-07 -8.54798
82.1852 6.42612e-08 5.49065e-07 9.31675 5.99627e-06 3.87953e-07 -11.891
83.1087 4.49937e-08 7.03417e-07 11.9406 1.62116e-05 5.89962e-07 -14.39
84.0321 2.77245e-08 5.94906e-07 13.3158 1.41859e-05 7.87673e-07 -12.5551
84.9555 2.41204e-08 5.66449e-07 13.7078 3.57602e-06 5.91544e-07 -7.81413
85.879 5.15906e-08 4.36459e-07 9.27373 1.23579e-06 6.34124e-07 -2.8977
86.8024 1.24465e-07 3.82683e-07 4.87792 1.32761e-06 1.22003e-06 -0.367003
87.7258 9.65367e-08 2.54424e-07 4.20865 5.48817e-07 1.67047e-06 4.83412
88.6492 9.44219e-08 2.03603e-07 3.33712 1.70771e-07 2.3797e-06 11.4411
89.5727 1.08157e-07 3.43227e-07 5.01525 1.26306e-07 3.10007e-06 13.8995
90.4961 1.03563e-07 3.5151e-07 5.30734 1.02713e-07 3.47865e-06 15.2978
91.4195 8.94284e-08 3.0997e-07 5.39844 9.66493e-08 2.9834e-06 14.8951
92.343 7.45387e-08 3.12669e-07 6.22703 7.99253e-08 2.46086e-06 14.884
93.2664 7.58515e-08 3.14564e-07 6.17744 5.66659e-08 1.81329e-06 15.0515
94.1898 1.04706e-07 2.28116e-07 3.38187 5.16141e-08 1.35168e-06 14.181
95.1133 2.86152e-07 2.08165e-07 -1.38189 6.21664e-08 1.19505e-06 12.8383
96.0367 3.88054e-07 2.41563e-07 -2.05862 7.06899e-08 1.57114e-06 13.4686
96.9601 1.53155e-07 1.85021e-07 0.820889 5.80069e-08 1.30706e-06 13.5282
97.8835 1.70547e-07 2.87127e-07 2.2623 8.40884e-08 1.38052e-06 12.1531
98.807 9.07512e-08 2.95835e-07 5.13197 1.26452e-07 1.19459e-06 9.75292
99.7304 7.19152e-08 3.00492e-07 6.21013 2.1643e-07 1.10144e-06 7.06644
100.654 7.17983e-08 2.95046e-07 6.13775 1.95375e-07 9.53649e-07 6.88519
101.577 8.42385e-08 3.258e-07 5.87441 2.09531e-07 6.33449e-07 4.80464
102.501 1.41026e-07 2.73697e-07 2.87971 2.86494e-07 5.25327e-07 2.63313
103.424 1.978e-07 2.31979e-07 0.692231 3.16736e-07 5.43061e-07 2.34151
104.348 2.16872e-07 1.99867e-07 -0.354628 2.83986e-07 5.62601e-07 2.96904
105.271 1.87102e-07 1.97298e-07 0.230435 2.25162e-07 8.20032e-07 5.61336
106.194 2.48357e-07 1.55523e-07 -2.03282 1.77207e-07 1.14177e-06 8.09097
107.118 4.29067e-07 2.28304e-07 -2.74012 1.18369e-07 8.86249e-07 8.74318
108.041 3.45336e-07 2.88835e-07 -0.775921 8.45317e-08 7.59358e-07 9.53427
108.965 2.33608e-07 2.5822e-07 0.435019 6.4601e-08 7.15239e-07 10.4421
109.888 1.51974e-07 2.15111e-07 1.50893 4.64788e-08 7.1132e-07 11.8481
110.812 9.87221e-08 2.16217e-07 3.40475 3.71091e-08 6.88076e-07 12.6816
111.735 8.17771e-08 1.76215e-07 3.33411 3.47511e-08 7.83374e-07 13.53
112.658 6.31426e-07 1.36894e-07 -6.63937 5.03384e-08 1.15829e-06 13.6192
113.582 1.10533e-06 2.55089e-07 -6.36803 7.2494e-08 1.52577e-06 13.2319
114.505 3.25051e-07 1.58645e-07 -3.11525 5.24437e-08 8.30626e-07 11.9971
115.429 2.09674e-07 1.40365e-07 -1.74286 7.0801e-08 6.13478e-07 9.37759
116.352 1.29265e-07 1.42076e-07 0.410404 1.26697e-07 3.32964e-07 4.19629
117.276 2.90352e-07 1.83665e-07 -1.989 3.80846e-07 3.69205e-07 -0.134814
118.199 3.08077e-07 1.75292e-07 -2.44896 5.41838e-07 3.28553e-07 -2.17265
119.122 1.13407e-06 1.42145e-07 -9.01908 2.63825e-06 4.47829e-07 -7.70203
120.046 7.44534e-07 1.40804e-07 -7.2327 1.74701e-06 6.97075e-07 -3.99015
120.969 4.83136e-08 8.06425e-08 2.22495 1.08183e-07 5.23262e-07 6.84559
121.893 1.73866e-08 1.6489e-07 9.7698 4.35112e-08 5.60928e-07 11.1031
122.816 1.33141e-08 4.29072e-07 15.0822 4.07019e-08 6.75862e-07 12.2024
123.74 1.35172e-08 8.58293e-07 18.0275 5.09112e-08 7.99893e-07 11.9622
124.663 1.51261e-08 1.11436e-06 18.673 5.44296e-08 9.77097e-07 12.541
125.586 1.55721e-08 1.01414e-06 18.1375 5.49452e-08 9.50167e-07 12.3787
126.51 1.40103e-08 8.41149e-07 17.7843 7.50241e-08 8.94963e-07 10.766
127.433 1.33475e-08 7.98443e-07 17.7684 6.81018e-08 8.6313e-07 11.0292
128.357 1.81416e-08 5.69128e-07 14.9654 7.49899e-08 8.27661e-07 10.4285
129.28 2.52682e-08 3.48661e-07 11.3983 1.17198e-07 7.82484e-07 8.24554
130.204 3.03672e-08 2.91697e-07 9.82528 1.46995e-07 9.96643e-07 8.31236
131.127 3.21351e-08 2.87513e-07 9.51677 1.43269e-07 8.65673e-07 7.81202
132.05 2.98192e-08 3.23189e-07 10.3496 1.16966e-07 7.58681e-07 8.11998
132.974 2.33326e-08 3.9892e-07 12.3292 8.83788e-08 6.11876e-07 8.40315
133.897 1.55565e-08 3.80615e-07 13.8857 5.72534e-08 5.84692e-07 10.0913
134.821 1.22635e-08 3.93837e-07 15.067 4.96881e-08 7.48952e-07 11.782
135.744 1.50751e-08 3.89547e-07 14.123 5.51197e-08 8.49672e-07 11.8794
136.668 1.87482e-08 3.00552e-07 12.0496 6.10549e-08 7.91953e-07 11.1298
137.591 2.61062e-08 2.53002e-07 9.86379 8.15718e-08 7.19585e-07 9.45542
138.514 5.07572e-08 2.33846e-07 6.63431 1.74774e-07 6.73706e-07 5.85993
