# bode_plot v2 2026-08-07 18:49:10
# element=0 inject=replace output=raw amplitude=0.15 amplitude2=0.075
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=2310 fs_measured=2309.95
# fit K(<=30Hz)=0.6190 +/- 0.0254  tau_meas_ms=0.9206  loop_frames=3.126 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=3.06  mag_flat_rms=0.090
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, range 0-5 V on a +/-12 V supply), no coarse stage, ch0=y / ch1=x. Drive 2.5 V +/- 100 mV, i.e. 2.4..2.6 V (scale -1.0 V/unit, offset 2.5, amplitude 0.1). 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Purpose: derive BOTH Kx and tau for this transport from scratch. tau: expect SHORTER than the piplate-era 5.8 fr, since the ~0.5-1.4 ms serial write is now a ~6.4 us bit-bang. Kx: expect WELL BELOW the old 0.915 -- the fine channel is divided downstream and scale is halved (1.0 vs 2.0 V/unit), so the old value is not a prediction, only an upper bound. K uses <=30 Hz; tau uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
5 0.651309 0.0278842 0.0194249 0.0310828 0.997161 0.725407 -0.171284
5.09 0.605809 0.00329009 0.0295068 0.0280961 0.997792 0.330262 -0.180318
5.09 0.597819 -0.0203695 0.0203316 0.0259887 0.997918 0.000708568 -1.56763
6.59 0.590903 -0.0376127 0.0134783 0.0339746 0.996713 0.000467664 -1.58391
6.59 0.577334 0.0332143 0.0296968 0.0251134 0.998319 0.000654865 -1.55251
6.83499 0.646789 -0.0373288 0.0186797 0.0367449 0.996166 1.73955e-05 -2.98505
7.27598 0.580297 -0.0137894 0.0254323 0.0386952 0.995813 0.000957529 -1.552
7.74542 0.642475 -0.141246 0.061321 0.0687356 0.984754 0.000586991 -1.53051
8.24515 0.604272 -0.0427783 0.0432862 0.0605343 0.990548 0.000387139 -1.53677
8.32 0.575142 -0.0125007 0.0378599 0.0661012 0.986559 0.0011463 -1.56253
9.82 0.580537 -0.00786847 0.0509519 0.0507319 0.992448 0.00144722 -1.57183
9.94625 0.6018 -0.0768365 0.0452181 0.0632092 0.988545 0.000137928 1.8305
10.588 0.625902 -0.0512417 0.0402741 0.0511933 0.992238 0.00163345 -1.62312
11.2711 0.625527 -0.0178869 0.0341619 0.0375595 0.995623 0.00178897 -1.54874
11.31 0.567145 -0.0836509 0.0150869 0.0377395 0.995746 0.000335656 -1.576
12.42 0.587752 0.0104056 0.0565199 0.0712256 0.983207 0.00178523 -2.53375
13.92 0.649925 0.00534223 0.0347015 0.0924359 0.976741 0.00193736 2.18323
14.25 0.63157 -0.0982452 0.0355176 0.0918841 0.973143 0.00233516 1.7899
15.75 0.83718 -0.146603 0.0398462 0.0349813 0.996355 0.00176106 0.189646
16.4017 0.63846 -0.0731485 0.0336285 0.067338 0.986783 0.000127201 -0.883129
16.74 0.66709 -0.0210072 0.0321631 0.0582501 0.99018 0.00159485 -0.982029
18.5864 0.636621 -0.0769163 0.032038 0.0354075 0.996408 0.000627922 -2.63794
20.17 0.601971 -0.0895474 0.0288536 0.0532027 0.990938 0.00133954 1.73159
20.51 0.651734 -0.0472586 0.0149585 0.0281876 0.997556 0.00128691 1.44775
22.421 0.658936 -0.037848 0.0281313 0.0290962 0.997401 0.00291699 -0.819644
23.8676 0.573417 -0.0917559 0.0187041 0.0332354 0.996835 0.00278365 -2.42048
25.4075 0.632749 -0.0751043 0.0297281 0.0243313 0.998219 0.000588114 2.24943
27.0468 0.65869 -0.136227 0.0187347 0.05105 0.992421 0.000909066 0.679955
28.7919 0.661872 0.048325 0.046963 0.05694 0.990178 0.0045234 -1.41296
30.6495 0.634469 -0.0957849 0.0367113 0.061139 0.989406 0.00044924 2.42278
32.627 0.615692 -0.0865316 0.0194429 0.0287409 0.997421 0.00449515 0.570479
34.732 0.632058 -0.111269 0.0158125 0.0210969 0.998679 0.00142598 -1.44632
36.9729 0.675248 -0.163015 0.0129423 0.0296693 0.997319 0.00407771 2.32664
39.3584 0.610528 -0.0774803 0.0151775 0.0202175 0.998808 0.00192423 -0.388108
41.8978 0.588555 -0.125414 0.0236021 0.0284695 0.997628 0.00399053 -3.01572
44.601 0.576399 -0.147361 0.0239771 0.0489341 0.992516 0.00135347 0.667604
47.4786 0.627202 -0.154656 0.0112172 0.0344069 0.996341 0.000789777 -2.93192
50.5419 0.686789 -0.240537 0.01798 0.0336549 0.996684 0.00473474 0.267585
53.8028 0.603707 -0.223186 0.03321 0.0303418 0.997467 0.000710344 -2.86579
56.75 0.678207 -0.241711 0.0382572 0.0403877 0.995233 0.00583029 -0.419483
60.9695 0.727375 -0.254721 0.0267449 0.0247349 0.998065 0.00692018 1.43176
64.9032 0.68612 -0.232342 0.0215468 0.0236717 0.998445 0.00390644 -2.93971
69.0907 0.716148 -0.297951 0.0166288 0.0246565 0.998269 0.00817101 -1.11605
73.5484 0.66971 -0.32532 0.0153104 0.0292187 0.997432 0.0145063 0.232801
78.2937 0.658946 -0.354399 0.0088106 0.01809 0.999038 0.00483541 1.65243
84.77 0.649538 -0.368659 0.0227885 0.0465714 0.994019 0.0134926 0.640571
88.7225 0.635735 -0.432565 0.0226023 0.0265029 0.997687 0.00130718 2.54482
94.4468 0.675931 -0.454853 0.0267818 0.0225077 0.998507 0.00972587 2.87591
100.54 0.597794 -0.558745 0.0175427 0.0339964 0.996479 0.00394551 1.75334
107.027 0.61931 -0.556292 0.019198 0.0180048 0.998945 0.00532729 2.01251
113.933 0.634054 -0.627929 0.0207128 0.0256929 0.998133 0.00888065 -0.329631
121.283 0.613981 -0.661341 0.0456492 0.0358097 0.996089 0.0176596 -1.20104
129.109 0.62128 -0.682404 0.0311462 0.0228235 0.998383 0.00682847 2.48934
137.439 0.683909 -0.753903 0.031378 0.0386198 0.995135 0.00815908 -0.0310752
146.306 0.702173 -0.775467 0.023499 0.0217691 0.998668 0.0115842 -2.94238
155.746 0.784268 -0.831168 0.0384675 0.0214498 0.998808 0.00349707 -2.40749
165.794 0.72403 -0.899913 0.0153905 0.0309593 0.997021 0.00933167 0.975339
176.491 0.676374 -1.02135 0.0237343 0.0484685 0.99349 0.0266311 1.81051
187.878 0.702114 -1.11117 0.0272601 0.0375341 0.995709 0.0127935 1.88366
200 0.654723 -1.14383 0.0380368 0.033551 0.996432 0.00153387 0.363591
