# fs_open=2309.76 fs_closed=2309.83 nfft=4096 open_s=199.999 closed_s=200 labels=y,x
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
94.7392 4.03013e-08 2.28608e-07 7.53773 2.20287e-07 6.03348e-07 4.37579
95.3031 9.20666e-08 5.51595e-07 7.77518 2.07621e-07 5.83991e-07 4.49136
95.867 1.54564e-07 9.22889e-07 7.76042 2.17713e-07 6.11709e-07 4.4866
96.4309 6.53163e-08 4.31807e-07 8.20268 2.37962e-07 6.61615e-07 4.44097
96.9948 5.6408e-08 3.96711e-07 8.47133 2.25347e-07 6.94038e-07 4.88531
97.5588 5.30223e-08 3.61035e-07 8.3309 2.31957e-07 7.41802e-07 5.04881
98.1227 1.05726e-07 6.40117e-07 7.82077 2.84265e-07 9.3521e-07 5.17186
98.6866 1.03216e-07 6.0892e-07 7.70812 3.27828e-07 1.02491e-06 4.95038
99.2505 5.04379e-08 3.01982e-07 7.77224 2.6989e-07 7.89003e-07 4.65891
99.8145 4.64281e-08 2.9848e-07 8.08134 3.15526e-07 8.69294e-07 4.40132
100.378 5.8109e-08 3.53823e-07 7.84543 3.94712e-07 1.05972e-06 4.28912
100.942 5.43185e-08 3.50076e-07 8.09215 3.46199e-07 1.03044e-06 4.73699
101.506 4.08295e-08 3.52413e-07 9.36078 2.951e-07 8.83478e-07 4.76227
102.07 4.14773e-08 3.34196e-07 9.06191 2.78456e-07 8.13416e-07 4.65556
102.634 4.52772e-08 3.19364e-07 8.48407 2.64302e-07 7.96015e-07 4.7882
103.198 5.55356e-08 4.33216e-07 8.92133 2.72801e-07 8.31259e-07 4.8389
103.762 5.92635e-08 4.20373e-07 8.50848 2.55394e-07 7.78162e-07 4.83858
104.326 6.41278e-08 4.7138e-07 8.66325 2.52895e-07 7.25398e-07 4.57636
104.89 6.46143e-08 4.65359e-07 8.57459 2.2279e-07 6.85201e-07 4.87922
105.454 4.93366e-08 3.92092e-07 9.00218 1.93675e-07 6.77622e-07 5.43913
106.018 4.33014e-08 3.48137e-07 9.05248 1.91789e-07 5.72729e-07 4.75125
106.582 4.84467e-08 3.3395e-07 8.38418 2.14962e-07 5.30735e-07 3.92516
107.145 8.24121e-08 5.53033e-07 8.2676 2.01014e-07 5.63219e-07 4.47452
107.709 1.17717e-07 7.97229e-07 8.30745 1.81408e-07 4.74784e-07 4.1784
108.273 8.51145e-08 7.00122e-07 9.1517 1.82388e-07 4.64387e-07 4.05884
108.837 6.64565e-08 6.00684e-07 9.56108 1.81624e-07 4.49922e-07 3.93963
109.401 6.03364e-08 4.71503e-07 8.92905 1.60313e-07 4.12366e-07 4.10315
109.965 4.40355e-08 4.15333e-07 9.74594 1.54681e-07 3.83429e-07 3.94247
110.529 3.48421e-08 3.55113e-07 10.0826 1.37316e-07 3.3749e-07 3.90541
111.093 3.11358e-08 2.71064e-07 9.39812 1.3236e-07 2.91069e-07 3.4224
111.657 2.51959e-08 2.24122e-07 9.49156 1.30461e-07 2.54046e-07 2.89431
112.221 2.35265e-08 1.97459e-07 9.2392 1.22737e-07 2.3182e-07 2.76176
112.785 2.02051e-08 1.91076e-07 9.75744 1.18506e-07 2.31841e-07 2.91451
113.349 1.58957e-07 1.31056e-06 9.16178 1.32292e-07 2.84058e-07 3.31873
113.913 4.42413e-07 3.85943e-06 9.40696 1.72921e-07 3.96971e-07 3.6091
114.476 9.9162e-08 9.88719e-07 9.98727 1.48657e-07 2.98952e-07 3.03415
115.04 3.37676e-08 2.45019e-07 8.607 1.40544e-07 2.77779e-07 2.95888
115.604 8.09593e-08 6.48809e-07 9.0385 1.49234e-07 3.40933e-07 3.58802
116.168 4.65493e-08 4.48584e-07 9.83931 1.41431e-07 3.04513e-07 3.33062
116.732 3.15853e-08 2.66904e-07 9.2687 1.35348e-07 2.84815e-07 3.23111
117.296 2.30851e-08 1.89098e-07 9.13356 1.23869e-07 2.66753e-07 3.33145
117.86 3.71768e-08 2.75678e-07 8.70131 1.28107e-07 2.78651e-07 3.37487
118.424 3.67906e-08 2.68119e-07 8.6259 1.5041e-07 2.79696e-07 2.69411
118.988 2.87365e-08 2.04713e-07 8.52712 1.71407e-07 3.07394e-07 2.53665
119.552 1.56064e-07 1.22071e-06 8.9331 1.46091e-06 3.14407e-06 3.32869
120.116 2.79765e-07 2.23196e-06 9.01893 2.69143e-06 5.89656e-06 3.40615
120.68 5.31817e-08 4.45363e-07 9.22952 4.88005e-07 9.91044e-07 3.07669
121.244 2.05349e-08 1.56452e-07 8.8189 1.58797e-07 3.02359e-07 2.79681
121.807 1.92791e-08 1.67764e-07 9.39612 1.62001e-07 3.50517e-07 3.35192
122.371 1.79774e-08 1.4914e-07 9.18868 1.38589e-07 3.38766e-07 3.8817
122.935 1.88766e-08 1.28906e-07 8.3435 1.33765e-07 3.10176e-07 3.65267
123.499 1.8806e-08 1.23288e-07 8.16622 1.33229e-07 2.87265e-07 3.33684
124.063 1.76781e-08 1.21132e-07 8.35822 1.29643e-07 3.10585e-07 3.7943
124.627 1.76908e-08 1.13746e-07 8.08189 1.27519e-07 3.28087e-07 4.10415
125.191 1.48764e-08 9.62442e-08 8.10878 1.16145e-07 2.85759e-07 3.90998
125.755 1.5398e-08 8.54977e-08 7.44491 1.12023e-07 2.96627e-07 4.22901
126.319 1.38851e-08 8.56774e-08 7.90318 1.0203e-07 3.23643e-07 5.01338
126.883 1.2591e-08 7.63013e-08 7.82471 1.07749e-07 2.98096e-07 4.41941
127.447 1.10034e-08 7.34616e-08 8.24533 1.16308e-07 3.56248e-07 4.86142
128.011 1.06995e-08 6.78557e-08 8.02223 1.01627e-07 3.05851e-07 4.78501
128.575 1.16052e-08 6.41835e-08 7.42772 9.75671e-08 2.50725e-07 4.09894
129.138 1.1716e-08 6.53687e-08 7.46589 1.00213e-07 2.78665e-07 4.44159
