5 0.411861 -0.0339238
5.55346 0.410566 -0.0324632
6.16818 0.410279 -0.0251403
6.85095 0.415445 -0.0316921
7.6093 0.416168 -0.0493034
8.45158 0.42014 -0.0461432
9.38711 0.456995 -0.0244541
10.4262 0.417252 -0.0817468
11.5803 0.416077 -0.0543311
12.8621 0.413453 -0.0511957
14.2859 0.410142 -0.122644
15.8672 0.422327 -0.112543
17.6236 0.394118 -0.111071
19.5743 0.403607 0.00686805
21.7411 0.394319 -0.308267
24.1476 0.435705 -0.212856
26.8206 0.409725 -0.185395
29.7894 0.434578 -0.22737
33.0868 0.427643 -0.223248
36.7493 0.426013 -0.280422
40.8171 0.465419 -0.289432
45.3353 0.43608 -0.348469
50.3535 0.442433 -0.346796
55.9272 0.443667 -0.387135
62.1179 0.447511 -0.535647
68.9939 0.444822 -0.525458
76.6309 0.465196 -0.655677
85.1134 0.430358 -0.707352
94.5347 0.457166 -0.822805
104.999 0.461974 -0.864266
116.622 0.464091 -0.987681
129.531 0.483364 -1.10842
143.869 0.474406 -1.29111
159.794 0.450411 -1.40741
177.482 0.405782 -1.54669
197.127 0.451237 -1.72632
218.948 0.431474 -1.92463
243.183 0.432774 -2.08984
270.102 0.400015 -2.40163
300 0.382975 -2.65649
