# bode_plot v2 2026-07-31 10:58:05
# element=0 inject=replace output=raw amplitude=0.02 amplitude2=0.012
# n_freqs=8 cycles=400 (10 segments x 40 cycles) n_settle=400+2cyc
# fs_nominal=3788 fs_measured=3787.34
# fit K(<=30Hz)=3.6947 +/- 0.0133  tau_meas_ms=0.0883  loop_frames=1.334 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=1.45  mag_flat_rms=0.012
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config SMALL-AMPLITUDE Ky: y/tip open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, +-5 V range, mirror parked at 0 V), no coarse stage, ch0=y driven / ch1=x parked, scale +1.0 V/unit, offset 0. Drive +-20 mV (pass 1) and +-8 mV (pass 2), against the +-100/+-50 mV of fsm_bodey_par.dat. 32x32 exp50 gain100 bw100, ROI 1840/680, tracked 20x20 thr5. PURPOSE: the closed loop commands ~6 mV rms / ~20 mV peak, an order of magnitude below where Kx=3.787 was fit, and the 0.1 vs 0.05 V pair already showed 4% compression (3.787 -> 3.94). If K keeps rising toward the operating point then fsp's plant model under-subtracts its own command, which is what PAR-3's phi reconstruction suggests: x disturbance 28% above the open-phase error and a closed-window bound (0.045 px) above the open-window one (0.034 px), neither of which y shows. Range is 10-30 Hz because K is the <=30 Hz plateau; tau is NOT measurable here and stays 2.717 fr from fsm_bodey_par.dat. Compare the <=30 Hz plateau of all four amplitudes.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
10 3.66247 -0.00315809 0.0114281 0.00478671 0.999897 3.65648 0.00134211
11 3.68797 -0.00249598 0.0111925 0.00330908 0.999951 3.70337 0.00419472
13.6874 3.69837 -0.00103258 0.0109486 0.00214633 0.999979 3.71841 -0.005404
16.0133 3.71122 -0.0018817 0.00817161 0.00207278 0.999981 3.70066 0.00357613
19.5 3.73456 -0.000807365 0.0917007 0.0243897 0.997309 3.83701 0.00142315
22.3 3.71144 -0.00845679 0.091704 0.0199119 0.998267 3.81296 0.0275329
25.6425 3.74324 -0.07951 0.0592596 0.032685 0.995193 3.60602 0.00245862
30.6 3.79444 -0.0138549 0.0252181 0.00685892 0.999789 3.76069 -0.0142957
