5 0.0624583 1.37534
5.55346 0.31645 -0.11751
6.16818 0.293634 -0.148289
6.85095 0.283231 -0.152825
7.6093 0.279996 -0.154453
8.45158 0.284715 -0.128029
9.38711 0.269884 -0.164679
10.4262 0.284702 -0.126149
11.5803 0.27057 -0.145196
12.8621 0.293497 -0.156901
14.2859 0.281001 -0.166222
15.8672 0.276949 -0.163273
17.6236 0.285059 -0.15775
19.5743 0.276411 -0.16359
21.7411 0.243298 -0.267962
24.1476 0.306994 -0.279448
26.8206 0.299241 -0.2606
29.7894 0.274331 -0.139994
33.0868 0.290301 -0.29974
36.7493 0.295915 -0.341733
40.8171 0.276808 -0.401636
45.3353 0.301882 -0.37717
50.3535 0.305039 -0.43345
55.9272 0.321683 -0.399729
62.1179 0.302652 -0.525828
68.9939 0.312634 -0.609951
76.6309 0.310442 -0.699188
85.1134 0.306518 -0.749598
94.5347 0.314305 -0.854899
104.999 0.307851 -0.979203
116.622 0.300249 -1.06802
129.531 0.296711 -1.24628
143.869 0.296853 -1.3723
159.794 0.285881 -1.64966
177.482 0.279866 -1.7283
197.127 0.266258 -1.9474
218.948 0.268668 -2.13571
243.183 0.230075 -2.50913
270.102 0.224063 -2.69828
300 0.230064 -3.0939
