# fsp full-band predictor weights saved 2026-07-31 15:26:31
# broad_order=512 broad_mu=0.03 broad_lp=5 broad_gd=2 fs=3788
# horizon y 2+0.62 / x 2+0.76 frames; K y 3.646 / x 4.05
# frames closed=441936; ||w|| y 0.615015 / x 0.716476; ||w_next|| y 0.618784 / x 0.657298
# freeze_closed=false init=zeros (cold start)
# reload with "wiener_file", but ONLY into a run with the same broad_order, horizon, broad_lp and drift_tau
# index y_w y_w_next x_w x_w_next
117 0.013562994303268228 0.018369283550891988 0.00061307380721251515 0.00089194113093909251
118 0.016698718717763118 0.02197133768685168 0.0013248645662706387 0.0021839847149609675
119 0.019740429867445269 0.024997351100037587 0.0022971684134685932 0.0038581369133050434
120 0.022174047095108142 0.027025449331183029 0.0037075449937906215 0.0059335027881058629
121 0.023637218441754107 0.027938522354159605 0.0055063376565222784 0.0083610883321287768
122 0.024011783548191504 0.027423729103488167 0.0075947479193590791 0.010953537982772312
123 0.023004007581658392 0.025201542279650033 0.0097689129642792392 0.013224319899103533
124 0.020436785218605327 0.021461734487258761 0.011553590286107482 0.014600814735165824
125 0.01656653950231941 0.016611843115540582 0.012430466102796446 0.014830746565729434
126 0.011792357454272146 0.011024722275633593 0.012231157666202062 0.013788196043955318
127 0.0065448145239577014 0.0052074579988819108 0.010854049178245428 0.011438270945403201
128 0.0013663695326930235 -0.00012919540634782095 0.0083531453678569647 0.0082538454632645475
129 -0.0031227750927177887 -0.0045760817941450311 0.0052717947895464046 0.0049217130806016116
130 -0.0066008226669258567 -0.008032354189842288 0.0022907131068388093 0.0020531518485771474
131 -0.0090264379694186686 -0.010399842231228114 -5.8752619292943081E-06 -2.485970220631149E-05
132 -0.010407731189745464 -0.011726744488087597 -0.0013555869401427601 -0.00096688538092418522
133 -0.010905461483527669 -0.012560537759380845 -0.0016026519691942575 -0.00089833513984418809
134 -0.011089082233707156 -0.013144737724072533 -0.00098968333249666485 -0.00035781542004059697
135 -0.011193761175051815 -0.0134998140210399 -0.00014029147198284936 -2.6915587233361177E-05
136 -0.011254687430028082 -0.013771959601178758 0.00029069500553881278 -0.00036898861501274109
137 -0.011377203064937232 -0.01409530829649566 -0.00010902941706452846 -0.0016360587801695814
138 -0.01158162499291234 -0.013752917010588138 -0.0014791322170656653 -0.0036758032052698515
139 -0.01114353172435849 -0.01246220329597268 -0.0035546969092634792 -0.0058507861680905304
140 -0.009808012162769119 -0.010060440669878847 -0.0055803778839292346 -0.0074707657595194004
141 -0.0074018790988740289 -0.0065614265986141413 -0.0068652958261777126 -0.0079583774715622294
142 -0.003945407688854605 -0.001828022417308079 -0.0069070380605418397 -0.0072304809211072444
143 0.00053121462669024171 0.0033696035217986226 -0.005739499175522151 -0.0053963862294692348
144 0.0052493074797877884 0.0084877693509998776 -0.0036374941276531847 -0.0029833039154096405
145 0.0096864531697009922 0.012859489645189301 -0.0012168717131631698 -0.00057467414315953832
146 0.013230671656939957 0.016034490890396783 0.0008728244621397862 0.0013126256901939519
147 0.015452829956098929 0.017431389811356775 0.0022420916400910794 0.0024793252861663264
148 0.015940758764411426 0.0170040634481924 0.0027952005682971436 0.0026799851523945594
149 0.014748879051195147 0.014912795629038682 0.0024592945968813108 0.0020078764664913846
150 0.012123734702930825 0.011445478216031002 0.0014394521464028778 0.00070819297876985516
151 0.0083920518298387578 0.0070029036543909429 4.5656868050622984E-05 -0.00096596943298618738
152 0.0040042331956311747 0.0022133079285480855 -0.0015196940324092075 -0.0027980920254942719
153 -0.00043009525624489989 -0.0022927807587308879 -0.0030613366959995371 -0.0043837642853598322
154 -0.0043730124715183512 -0.0063319651783877327 -0.0042847441367312358 -0.005750880644019807
155 -0.0076890245879825871 -0.0095463784589609364 -0.0052979083198376447 -0.0069344888753949171
156 -0.010097361194756158 -0.01165035559072021 -0.0061306085763718392 -0.0079256175925949655
157 -0.011411671157528577 -0.012592463681755532 -0.0068086735266474621 -0.0087962267371878757
158 -0.011678055282781033 -0.012747204593072999 -0.0074528053861450377 -0.0098148363139443154
159 -0.011244220639170636 -0.012168022292500479 -0.0082189108311483162 -0.010834013074334342
160 -0.010236500829081854 -0.011069532846772149 -0.0089885559580025493 -0.011791569893265444
161 -0.0088944517543203573 -0.0098440736219379422 -0.0097643905094108238 -0.012642059862179129
162 -0.0075958381077648558 -0.0088799074297822612 -0.010446931781161775 -0.013301859493356202
163 -0.0066471120183789808 -0.0081559635113911209 -0.010884587890866966 -0.013576024670774489
164 -0.0060315368758031744 -0.0077572763467543999 -0.01098672003310514 -0.013247308637358087
165 -0.0057761827196493422 -0.0077674281854651995 -0.010511520686407625 -0.012421776249305901
166 -0.0059170801665436555 -0.0079887836199377359 -0.0095751010061794241 -0.011174874262713968
167 -0.0062045048944449769 -0.0080480254421230746 -0.0083164251508635149 -0.0096019664284927083
168 -0.006296502513737803 -0.0078426136474754153 -0.0068641897085633024 -0.007893926392392045
169 -0.0060902623732015573 -0.0072671699046867409 -0.0053913289151877666 -0.006479644812697481
170 -0.0054935053321827987 -0.0061171897093018476 -0.0042849142922459921 -0.0051510691161877706
171 -0.0043439813646986595 -0.0043722349195047692 -0.0032969550286608431 -0.0039350873432432466
172 -0.0026925352605029454 -0.0024780042822005873 -0.0024183061851128233 -0.0027671826607488822
173 -0.00097579695520150114 -0.00046405345543736384 -0.0015942122560639294 -0.0015205010202062822
174 0.00075831079155963175 0.0015783032874508306 -0.00065277284430681059 5.3076595694136072E-06
175 0.0024022493798177722 0.0033332038105028691 0.00055721425533562872 0.0015040700048947558
176 0.0036668681505653946 0.0044277235541516843 0.0017938010910951451 0.0029201770396135055
177 0.0042900802748814014 0.005155054199406311 0.0029649552681269339 0.004213872405827896
178 0.0045549467680671852 0.0053885431279274603 0.0040226734903568298 0.0053425199191989327
179 0.0043796301355393235 0.0051538895715195496 0.0048671366510989579 0.0060649051858711004
180 0.0038612784668929012 0.0047328430311536392 0.0053018341998542426 0.0065168697292762494
181 0.0033406746680804578 0.0044803313448501239 0.0054674871457978729 0.0068523114722709123
182 0.0030867550425824602 0.0043311260451491434 0.0055895217482424056 0.0071214327784984007
183 0.0030530237512121764 0.0043526256718048797 0.0057107532770942588 0.0072602820774414992
184 0.0032718319374425305 0.0046439774813377072 0.0057989119937805061 0.0076445224541359571
185 0.0037687118717825005 0.0049877658475319126 0.0061968951301962184 0.0084457991675826356
186 0.0042508948521283547 0.0050725900751557853 0.0069598964132937076 0.0094882296376960218
187 0.0044368158744539097 0.0047901199049077631 0.0078744937656078581 0.010421254388086065
188 0.0042089206148520119 0.0042132850745557043 0.0086821455225191257 0.011083237908143792
189 0.0036205896459777709 0.0031760562843991726 0.0091899290999098819 0.011175048007201942
190 0.0025579187562988714 0.0018700168266163819 0.0090924209595564 0.010375636581861161
191 0.0012756445193755077 0.00080540768554060167 0.0081608646424647206 0.0087691420367865761
192 0.00027459410605895726 0.00041572096986364476 0.0065368768421763561 0.0069580363093242423
193 -3.9353574376387694E-05 0.00075170085559014084 0.004806248981899716 0.0053509404333849288
194 0.00042577844546199523 0.0020235827621007249 0.0034211375848127298 0.0042012724452446951
195 0.0018127591109460112 0.0041752141506225769 0.0026347495907712258 0.00378985525219488
196 0.0039711188285139771 0.0067641015225066593 0.0026550341106043739 0.0042481171575467699
197 0.0064202251206355804 0.0092310166693429473 0.0034396345794037537 0.0051865230363830105
198 0.0086287367282652291 0.011082514250493457 0.0045250984857091933 0.0061854223031880054
199 0.010093695037046749 0.011874847268038216 0.0055060106622922969 0.0069227742853111207
200 0.010435722312206578 0.011197681940582127 0.0060785493997625424 0.0072289163861267288
201 0.0093374206893384448 0.0090071429291058557 0.0061059936424301738 0.0067906731739572172
202 0.0068527172565560754 0.0055677789737991696 0.0054452967093350339 0.0057148687519715125
203 0.0033304053400863174 0.0014634999025240677 0.00427634575632498 0.0044853743338785614
204 -0.00060766440979010674 -0.0029116461567840176 0.0030926378518444562 0.0032670085957170495
205 -0.0045376517688724945 -0.0068393397263348974 0.0020291798099101605 0.0021748863815956769
206 -0.0077849363239971547 -0.0097979120895574836 0.0012024494374138035 0.0016274983311681634
207 -0.0099278252031608696 -0.011675580575181784 0.00094588969346808579 0.0015627795672673002
208 -0.010989386455125287 -0.012501543455038289 0.0011055160546553085 0.0014479819348877157
209 -0.011058000792298362 -0.012154679816543197 0.0011423219088257113 0.0013934501659290212
210 -0.010139929874932103 -0.011013405590002464 0.0011766338026267757 0.0011698703160465543
211 -0.0086605971528689613 -0.0095633201939527707 0.00095574691935170701 0.0004578785195309282
212 -0.0070663353941617744 -0.008042414564839331 0.0002232413741492517 -0.00075380981259528612
213 -0.005584030555679644 -0.0067593635670786054 -0.00091863513588406323 -0.0019921194974218065
214 -0.0045329888176205233 -0.0060215952516933019 -0.0021020457841455357 -0.003184250780133251
215 -0.004112448126519075 -0.0057869231012429787 -0.0031621707744412604 -0.0039836199454328031
216 -0.0041928798986259922 -0.0058587576451438186 -0.0037132149494780325 -0.0042562867806983712
217 -0.0045622966058809283 -0.0060408880481128873 -0.0036666804914998108 -0.0038826512061845889
218 -0.0049588131611258543 -0.0061544558633171076 -0.0030416430334733822 -0.0030868953244379848
219 -0.0051649943458468607 -0.0058727874875881521 -0.0020643802641851414 -0.0022527259330935752
220 -0.0049112520269769628 -0.0049966327482780272 -0.0012268835016935585 -0.0014297418032610898
221 -0.0040402763869738867 -0.0034838667431353787 -0.0005597279701966821 -0.00072389096007850924
222 -0.0025400493899952969 -0.0015252809351375728 -0.00012261391242807427 -0.00024519993960315904
223 -0.00064242026378987763 0.00097049638796479684 5.1990569253207494E-05 -3.5243745499734483E-05
224 0.0016955901824541235 0.0036760414065353741 6.7611038077531769E-05 0.00027100366671989053
225 0.0041380591999928195 0.0060731183297140917 0.00024629447255421764 0.00041585550767999957
226 0.0061753572618838152 0.0078730400568814106 0.00031345406671391598 0.00045849709745252525
227 0.0075594644582336395 0.0091807034674496746 0.00031033039126379452 0.00036061044284429002
228 0.0083975009596694589 0.0096641427516523295 0.00022804731333281899 0.00014032436818220591
229 0.0084269422421431057 0.0091898269400814362 -1.7220306036001555E-05 -0.00048459874490045505
230 0.0076180510362590112 0.0080639885683651668 -0.00058779963605944704 -0.0014414284124063834
231 0.0062983027355335069 0.0065943210289556228 -0.0014299643348918078 -0.002673510401883487
232 0.0047568912214617986 0.0047273178226024722 -0.0025156724343096139 -0.0040244277258641757
233 0.0029921118398507879 0.0028035583064270338 -0.0037239263806175191 -0.0053544639098706851
234 0.0013488020088916056 0.0012292761856195875 -0.0048383656405338073 -0.0064591551637173585
235 0.00014542971778971542 0.00013616769979979228 -0.0057189248128401765 -0.0072412180753219984
236 -0.00054038086152317 -0.00055091656359702824 -0.0063163703703562959 -0.0077530243385174596
237 -0.00080787811735718901 -0.00058413281752601152 -0.0066473865741137894 -0.0078099267587428854
