5 0.866405 -0.0273294
5.21112 0.865911 -0.0291295
5.43116 0.866921 -0.0266338
5.66048 0.865972 -0.0314726
5.89949 0.86758 -0.0283285
6.14859 0.866771 -0.0340835
6.40821 0.866721 -0.0335636
6.67879 0.866753 -0.034351
6.9608 0.866991 -0.0354422
7.25471 0.866741 -0.0371917
7.56103 0.866711 -0.0394755
7.88029 0.86855 -0.04199
8.21303 0.866173 -0.0431902
8.55982 0.866864 -0.0412346
8.92125 0.865029 -0.0488189
9.29794 0.87212 -0.0418267
9.69054 0.871255 -0.0219953
10.0997 0.87 -0.0347645
10.5262 0.873685 -0.0477166
10.9706 0.860576 -0.0444887
11.4338 0.864788 -0.0345061
11.9166 0.87465 -0.0630267
12.4198 0.865118 -0.0615922
12.9442 0.874062 -0.0795799
13.4908 0.875768 -0.0595911
14.0604 0.870804 -0.0772413
14.6541 0.871911 -0.0735141
15.2729 0.871913 -0.0843912
15.9177 0.874262 -0.0833123
16.5899 0.875299 -0.0802076
17.2903 0.880321 -0.083244
18.0204 0.878366 -0.0832327
18.7813 0.87649 -0.10183
19.5743 0.867465 -0.0980215
20.4008 0.889535 -0.0847844
21.2623 0.853982 -0.151351
22.16 0.875891 -0.159341
23.0957 0.830565 -0.120923
24.0709 0.876256 -0.117963
25.0873 0.888963 -0.124989
26.1466 0.887897 -0.133331
27.2506 0.895406 -0.140539
28.4012 0.887122 -0.152484
29.6005 0.898151 -0.137511
30.8503 0.897594 -0.15866
32.1529 0.898009 -0.168611
33.5106 0.905968 -0.179405
34.9255 0.90066 -0.18777
36.4002 0.909153 -0.19548
37.9372 0.913231 -0.20608
39.539 0.90065 -0.218539
41.2085 0.923968 -0.222876
42.9485 0.919479 -0.244007
44.762 0.918848 -0.251236
46.652 0.92547 -0.274566
48.6219 0.925133 -0.288737
50.6749 0.930448 -0.298624
52.8146 0.932014 -0.313104
55.0447 0.936314 -0.330032
57.3689 0.987183 -0.286748
59.7912 0.949202 -0.378837
62.3159 0.938422 -0.386947
64.9471 0.948531 -0.405667
67.6894 0.952251 -0.431021
70.5475 0.949058 -0.460051
73.5264 0.954864 -0.478173
76.6309 0.952624 -0.502719
79.8666 0.970191 -0.520907
83.2389 1.00385 -0.5125
86.7536 0.957585 -0.583767
90.4167 0.964077 -0.603679
94.2345 0.963862 -0.64145
98.2134 0.961647 -0.668461
102.36 0.972121 -0.694276
106.682 0.978326 -0.722694
111.187 0.983005 -0.765823
115.882 0.968205 -0.810391
120.775 0.991639 -0.833056
125.874 1.00015 -0.884199
131.189 0.991675 -0.948667
136.729 0.982931 -0.983179
142.502 1.00862 -1.04768
148.519 0.974426 -1.09142
154.79 0.970342 -1.13316
161.326 0.948523 -1.21159
168.138 0.953294 -1.23766
175.237 0.906264 -1.30667
182.637 0.942125 -1.31142
190.348 0.930081 -1.40017
198.386 0.947859 -1.46326
206.762 0.948248 -1.53905
215.493 0.942104 -1.60682
224.592 0.930325 -1.68598
234.075 0.906338 -1.78924
243.958 0.918529 -1.86347
254.259 0.901822 -1.91367
264.995 0.891954 -2.00023
276.184 0.877018 -2.03974
287.846 0.835456 -2.19355
300 0.866809 -2.2964
